ENZYME_TYPE,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
PDC beta-lactamase,-0.2813602015113354,8.340742301940917,0.0906801007556675,34.62871536523928,43370.792499999974,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28035264483627237,8.649545860290527,0.0906801007556675,34.63828715365238,43364.79119999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2924433249370282,8.34067783355713,0.0906801007556675,34.965994962216605,43500.93769999999,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2727959697733,8.648965644836426,0.0906801007556675,37.949874055415584,43384.82239999998,0.28967254408060455,0.23173803526448364,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.3055415617128468,8.986586570739746,0.0906801007556675,37.940302267002494,43427.893599999974,0.2871536523929471,0.2317380352644836,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2821158690176326,8.340742301940917,0.0906801007556675,36.588413098236764,43372.76529999998,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.986715507507324,0.0906801007556675,35.93022670025187,43369.854099999975,0.28967254408060455,0.23425692695214106,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.648965644836426,0.0906801007556675,36.334005037783356,43384.822399999975,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28261964735516404,8.659151649475099,0.08816120906801007,37.03299748110829,43364.792999999976,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28513853904282155,8.648965644836426,0.0906801007556675,36.761712846347585,43370.79589999998,0.2871536523929471,0.2317380352644836,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.2851385390428215,8.659151649475099,0.0906801007556675,36.84307304785892,43398.809199999974,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.276826196473552,8.84881763458252,0.0906801007556675,37.09118387909318,43342.78569999998,0.28967254408060455,0.2367758186397985,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2811083123425696,8.649094581604007,0.0906801007556675,34.996473551637266,43341.75449999998,0.28967254408060455,0.23677581863979846,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28488664987405576,8.34067783355713,0.08816120906801007,37.606801007556655,43466.92139999999,0.292191435768262,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2833753148614613,8.648965644836426,0.0906801007556675,35.44508816120905,43384.822399999975,0.28967254408060455,0.23173803526448364,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2871859296482416,8.34067783355713,0.09045226130653267,36.767336683417064,43513.936399999984,0.2889447236180904,0.23115577889447236,0.3040201005025126,54320,54445
PDC beta-lactamase,-0.2732997481108316,8.84881763458252,0.08816120906801007,36.52392947103272,43278.743499999975,0.28967254408060455,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2984886649874059,8.34067783355713,0.0906801007556675,36.761712846347585,43428.83199999998,0.2871536523929471,0.2317380352644836,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.28090452261306564,8.648965644836426,0.09045226130653267,36.9650753768844,43496.952199999985,0.2889447236180904,0.23115577889447236,0.3065326633165829,54320,54445
PDC beta-lactamase,-0.30025188916876616,8.848688697814943,0.0906801007556675,36.249370277078064,43499.95619999998,0.28967254408060455,0.2317380352644836,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.29143576826196516,8.34067783355713,0.0906801007556675,36.14408060453398,43428.831899999976,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28186397984886685,8.837793540954593,0.0906801007556675,36.096221662468494,43483.99649999999,0.292191435768262,0.2292191435768262,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.29076923076923117,7.72614688873291,0.09230769230769231,36.72384615384613,42780.077799999985,0.28974358974358977,0.22307692307692306,0.3076923076923077,54320,54445
PDC beta-lactamase,-0.2526448362720406,8.827285194396975,0.0906801007556675,33.025440806045324,43319.82859999998,0.292191435768262,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2896725440806049,8.84881763458252,0.0906801007556675,36.3579345088161,43341.757899999975,0.2871536523929471,0.23677581863979846,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27732997481108346,8.837535667419434,0.09319899244332494,36.26498740554155,43354.792999999976,0.29219143576826195,0.2367758186397985,0.2947103274559194,55810,55935
PDC beta-lactamase,-0.24206549118387946,9.156202888488771,0.09571788413098237,36.593450881612064,43369.87709999998,0.29219143576826195,0.22921914357682618,0.3123425692695214,54320,54320
PDC beta-lactamase,-0.27279596977330006,8.837793540954593,0.0906801007556675,35.51284634760704,43354.83949999999,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2592783505154643,8.349638938903809,0.09278350515463918,35.78350515463916,42350.609599999974,0.2912371134020619,0.2345360824742268,0.30412371134020616,54320,54445
PDC beta-lactamase,-0.2845360824742271,8.848946571350098,0.09278350515463918,35.576288659793796,42506.83839999998,0.2912371134020619,0.22938144329896906,0.29896907216494845,54320,54445
PDC beta-lactamase,-0.2997481108312347,8.659667396545409,0.08816120906801007,34.9659949622166,43502.96029999999,0.2871536523929471,0.2292191435768262,0.3022670025188917,52830,52955
PDC beta-lactamase,-0.27052896725440834,8.648965644836426,0.0906801007556675,36.14408060453398,43382.849499999975,0.29219143576826195,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28740554156171316,8.648965644836426,0.08816120906801007,36.14408060453398,43366.80559999998,0.28967254408060455,0.23425692695214106,0.2997481108312343,54320,54445
PDC beta-lactamase,-0.2879093198992447,8.837793540954593,0.0906801007556675,36.310075566750605,43455.94339999999,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.30352644836272086,8.848688697814943,0.0906801007556675,37.39697732997479,43399.79729999998,0.2871536523929471,0.23425692695214106,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.29109414758269764,8.349510002136231,0.08905852417302798,35.81984732824425,42995.37379999998,0.2875318066157761,0.23155216284987273,0.30279898218829515,52830,52955
PDC beta-lactamase,-0.2957178841309828,8.648836708068849,0.0906801007556675,36.334005037783356,43514.96759999999,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2826196473551641,8.986715507507324,0.0906801007556675,36.45617128463474,43359.81619999998,0.28967254408060455,0.23425692695214104,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.27657430730478627,8.340742301940917,0.0906801007556675,35.40025188916875,43370.79249999998,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.24634760705289716,8.897749137878417,0.09571788413098237,36.01183879093197,43422.893399999986,0.29219143576826195,0.22418136020151133,0.3123425692695214,54320,54320
PDC beta-lactamase,-0.2418136020151137,9.156202888488771,0.09571788413098237,36.379596977329946,43383.90369999998,0.29219143576826195,0.22670025188916876,0.3123425692695214,54320,54320
PDC beta-lactamase,-0.23501259445843864,9.156202888488771,0.09571788413098237,35.65717884130979,43425.98339999998,0.2947103274559194,0.22670025188916876,0.30982367758186397,54320,54320
PDC beta-lactamase,-0.27707808564231773,8.83792247772217,0.0906801007556675,37.0234256926952,43314.77229999998,0.2896725440806045,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.276826196473552,8.7911828994751,0.08816120906801007,34.004030226700245,43302.743499999975,0.2871536523929471,0.2367758186397985,0.2947103274559194,52830,52955
PDC beta-lactamase,-0.2924433249370281,8.34067783355713,0.0906801007556675,36.310075566750605,43442.85849999998,0.28967254408060455,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2809045226130656,8.648965644836426,0.09045226130653267,36.98894472361807,43498.92499999998,0.2889447236180904,0.2336683417085427,0.3040201005025126,54320,54445
PDC beta-lactamase,-0.2808564231738039,8.34067783355713,0.0906801007556675,36.310075566750605,43484.93819999999,0.292191435768262,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.284615384615385,7.72614688873291,0.09230769230769231,36.50615384615382,42808.13089999998,0.2923076923076923,0.22307692307692306,0.30512820512820515,54320,54445
PDC beta-lactamase,-0.2891687657430735,8.648965644836426,0.0906801007556675,36.92518891687656,43345.743399999985,0.2871536523929471,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.29068010075566786,8.648965644836426,0.0906801007556675,36.547858942065474,43356.76929999998,0.2871536523929471,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28790931989924473,7.726260566711425,0.0906801007556675,35.776322418136,43557.000899999985,0.292191435768262,0.22670025188916876,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28362720403022706,8.648965644836426,0.0906801007556675,34.996473551637266,43370.79579999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2599496221662472,8.340742301940917,0.0906801007556675,35.218639798488645,43283.71519999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27103274559193985,8.648965644836426,0.0906801007556675,37.073803526448344,43416.86419999998,0.292191435768262,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28690176322418176,8.648965644836426,0.0906801007556675,36.52392947103272,43455.90029999999,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2745591939546603,8.648965644836426,0.09319899244332494,35.990176322418115,43416.86579999998,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27833753148614643,8.648965644836426,0.0906801007556675,35.990176322418115,43412.87559999998,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2740554156171288,8.649094581604007,0.08816120906801007,35.72544080604532,43335.791499999985,0.28967254408060455,0.23425692695214106,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.2843828715365243,8.34067783355713,0.0906801007556675,35.966246851385364,43470.91169999998,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.263979848866499,8.84881763458252,0.0906801007556675,36.66876574307303,43296.76029999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2795969773299752,8.332168006896975,0.0906801007556675,34.996473551637266,43314.725899999976,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2508816120906804,8.332168006896975,0.0906801007556675,32.50075566750628,43276.71769999998,0.292191435768262,0.23677581863979846,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27909319899244367,8.84881763458252,0.0906801007556675,36.858690176322405,43397.86419999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.29244332493702807,8.848688697814943,0.0906801007556675,35.954156171284616,43428.87829999998,0.28967254408060455,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.2851385390428215,8.659151649475099,0.0906801007556675,37.46473551637278,43398.80919999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28614609571788446,8.848688697814943,0.0906801007556675,35.99798488664985,43398.85229999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.275818639798489,8.84881763458252,0.0906801007556675,35.492443324937014,43298.733099999976,0.28967254408060455,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2841309823677586,8.34067783355713,0.0906801007556675,36.49219143576824,43460.87379999998,0.28967254408060455,0.22921914357682618,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2700251889168769,8.648965644836426,0.0906801007556675,36.516120906800985,43372.811699999984,0.28967254408060455,0.23173803526448364,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.2858942065491188,8.34067783355713,0.0906801007556675,36.334005037783356,43442.85849999999,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28211586901763264,8.34067783355713,0.0906801007556675,36.18790931989923,43425.87109999998,0.28967254408060455,0.23173803526448364,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2649874055415621,8.986715507507324,0.0906801007556675,36.859949622166226,43399.923099999985,0.292191435768262,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.3064356435643568,8.34061336517334,0.0891089108910891,35.294306930693054,44057.46729999998,0.2846534653465347,0.23514851485148514,0.2995049504950495,54320,54445
PDC beta-lactamase,-0.2909319899244337,8.837793540954593,0.0906801007556675,35.109068010075546,43400.86489999998,0.28967254408060455,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.27889447236180936,8.579339790344239,0.09045226130653267,36.58618090452259,43545.01659999998,0.2889447236180904,0.23115577889447236,0.3015075376884422,54320,54445
PDC beta-lactamase,-0.25163727959697757,8.648965644836426,0.0906801007556675,36.3579345088161,43353.851399999985,0.29219143576826195,0.2292191435768262,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28158567774936094,8.649094581604007,0.09207161125319693,35.18721227621482,42792.13469999997,0.2915601023017903,0.23017902813299235,0.29923273657289,54320,54445
PDC beta-lactamase,-0.2874055415617132,8.648836708068849,0.0906801007556675,36.859949622166226,43474.90369999999,0.28967254408060455,0.22921914357682618,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28967254408060483,7.72614688873291,0.0906801007556675,34.511335012594444,43386.74879999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.26801007556675094,8.340742301940917,0.0906801007556675,34.996473551637266,43354.792999999976,0.29219143576826195,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28690176322418176,8.648965644836426,0.0906801007556675,36.310075566750605,43455.90029999998,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.306297229219144,7.726544761657714,0.0906801007556675,37.49420654911836,43486.868099999985,0.2871536523929471,0.2292191435768262,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.2831234256926956,8.986715507507324,0.08816120906801007,36.45617128463474,43349.86449999998,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2826196473551641,8.648836708068849,0.0906801007556675,36.334005037783356,43527.021299999986,0.292191435768262,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2730478589420658,8.648965644836426,0.0906801007556675,36.12015113350124,43426.90209999998,0.292191435768262,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28715365239294743,8.34067783355713,0.0906801007556675,37.28690176322415,43500.93769999999,0.28967254408060455,0.22921914357682618,0.3047858942065491,54320,54445
